timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682278301616,211,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-35,text,true,,414,114,50,50,http://bankier.pl/,210,0,0
1682278301827,3022,HTTP Request-1,200,OK,Bankier.pl users 1-35,text,true,,430668,118,50,50,https://www.bankier.pl/,202,0,0
1682278301218,3681,HTTP Request,200,OK,Bankier.pl users 1-33,text,true,,431082,232,50,50,https://www.bankier.pl/,243,0,0
1682278301218,243,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-33,text,true,,414,114,50,50,http://bankier.pl/,243,0,0
1682278301462,3437,HTTP Request-1,200,OK,Bankier.pl users 1-33,text,true,,430668,118,50,50,https://www.bankier.pl/,203,0,0
1682278301493,3435,HTTP Request,200,OK,Bankier.pl users 1-27,text,true,,431075,232,50,50,https://www.bankier.pl/,287,0,0
1682278301493,287,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-27,text,true,,414,114,50,50,http://bankier.pl/,287,0,0
1682278301780,3148,HTTP Request-1,200,OK,Bankier.pl users 1-27,text,true,,430661,118,50,50,https://www.bankier.pl/,232,0,0
1682278301284,3649,HTTP Request,200,OK,Bankier.pl users 1-39,text,true,,431082,232,50,50,https://www.bankier.pl/,244,0,0
1682278301284,244,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-39,text,true,,414,114,50,50,http://bankier.pl/,244,0,0
1682278301528,3405,HTTP Request-1,200,OK,Bankier.pl users 1-39,text,true,,430668,118,50,50,https://www.bankier.pl/,292,0,0
1682278301615,3332,HTTP Request,200,OK,Bankier.pl users 1-14,text,true,,431082,232,50,50,https://www.bankier.pl/,212,0,0
1682278301615,212,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-14,text,true,,414,114,50,50,http://bankier.pl/,212,0,0
1682278301827,3120,HTTP Request-1,200,OK,Bankier.pl users 1-14,text,true,,430668,118,50,50,https://www.bankier.pl/,196,0,0
1682278302381,2599,HTTP Request,200,OK,Bankier.pl users 1-37,text,true,,430595,232,50,50,https://www.bankier.pl/,241,0,0
1682278302381,241,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-37,text,true,,414,114,50,50,http://bankier.pl/,241,0,0
1682278302622,2358,HTTP Request-1,200,OK,Bankier.pl users 1-37,text,true,,430181,118,50,50,https://www.bankier.pl/,511,0,0
1682278301534,3445,HTTP Request,200,OK,Bankier.pl users 1-7,text,true,,431082,232,50,50,https://www.bankier.pl/,256,0,0
1682278301534,256,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-7,text,true,,414,114,50,50,http://bankier.pl/,256,0,0
1682278301790,3189,HTTP Request-1,200,OK,Bankier.pl users 1-7,text,true,,430668,118,50,50,https://www.bankier.pl/,247,0,0
1682278302937,2043,HTTP Request,200,OK,Bankier.pl users 1-22,text,true,,430589,232,50,50,https://www.bankier.pl/,286,0,0
1682278302937,286,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-22,text,true,,414,114,50,50,http://bankier.pl/,286,0,0
1682278303224,1756,HTTP Request-1,200,OK,Bankier.pl users 1-22,text,true,,430175,118,50,50,https://www.bankier.pl/,300,0,0
1682278301401,3580,HTTP Request,200,OK,Bankier.pl users 1-12,text,true,,431075,232,50,50,https://www.bankier.pl/,216,0,0
1682278301401,216,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-12,text,true,,414,114,50,50,http://bankier.pl/,216,0,0
1682278301617,3364,HTTP Request-1,200,OK,Bankier.pl users 1-12,text,true,,430661,118,50,50,https://www.bankier.pl/,267,0,0
1682278301447,3584,HTTP Request,200,OK,Bankier.pl users 1-1,text,true,,431082,232,50,50,https://www.bankier.pl/,189,0,0
1682278301447,189,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-1,text,true,,414,114,50,50,http://bankier.pl/,189,0,0
1682278301637,3394,HTTP Request-1,200,OK,Bankier.pl users 1-1,text,true,,430668,118,50,50,https://www.bankier.pl/,294,0,0
1682278301759,3348,HTTP Request,200,OK,Bankier.pl users 1-17,text,true,,431081,232,50,50,https://www.bankier.pl/,191,0,0
1682278301759,191,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-17,text,true,,414,114,50,50,http://bankier.pl/,191,0,0
1682278301951,3156,HTTP Request-1,200,OK,Bankier.pl users 1-17,text,true,,430667,118,50,50,https://www.bankier.pl/,251,0,0
1682278301505,3615,HTTP Request,200,OK,Bankier.pl users 1-40,text,true,,431075,232,50,50,https://www.bankier.pl/,285,0,0
1682278301505,285,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-40,text,true,,414,114,50,50,http://bankier.pl/,285,0,0
1682278301790,3330,HTTP Request-1,200,OK,Bankier.pl users 1-40,text,true,,430661,118,50,50,https://www.bankier.pl/,208,0,0
1682278301570,3556,HTTP Request,200,OK,Bankier.pl users 1-32,text,true,,431082,232,50,50,https://www.bankier.pl/,228,0,0
1682278301570,228,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-32,text,true,,414,114,50,50,http://bankier.pl/,228,0,0
1682278301798,3328,HTTP Request-1,200,OK,Bankier.pl users 1-32,text,true,,430668,118,50,50,https://www.bankier.pl/,214,0,0
1682278304015,1119,HTTP Request,200,OK,Bankier.pl users 1-2,text,true,,430589,232,50,50,https://www.bankier.pl/,86,0,0
1682278304015,86,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-2,text,true,,414,114,50,50,http://bankier.pl/,86,0,0
1682278304102,1032,HTTP Request-1,200,OK,Bankier.pl users 1-2,text,true,,430175,118,50,50,https://www.bankier.pl/,82,0,0
1682278303433,1704,HTTP Request,200,OK,Bankier.pl users 1-10,text,true,,430589,232,50,50,https://www.bankier.pl/,255,0,0
1682278303433,255,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-10,text,true,,414,114,50,50,http://bankier.pl/,255,0,0
1682278303688,1449,HTTP Request-1,200,OK,Bankier.pl users 1-10,text,true,,430175,118,50,50,https://www.bankier.pl/,213,0,0
1682278303860,1297,HTTP Request,200,OK,Bankier.pl users 1-19,text,true,,430595,232,50,50,https://www.bankier.pl/,224,0,0
1682278303860,224,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-19,text,true,,414,114,50,50,http://bankier.pl/,224,0,0
1682278304084,1073,HTTP Request-1,200,OK,Bankier.pl users 1-19,text,true,,430181,118,50,50,https://www.bankier.pl/,84,0,0
1682278301546,3619,HTTP Request,200,OK,Bankier.pl users 1-43,text,true,,431075,232,50,50,https://www.bankier.pl/,245,0,0
1682278301546,245,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-43,text,true,,414,114,50,50,http://bankier.pl/,245,0,0
1682278301791,3374,HTTP Request-1,200,OK,Bankier.pl users 1-43,text,true,,430661,118,50,50,https://www.bankier.pl/,221,0,0
1682278302233,2939,HTTP Request,200,OK,Bankier.pl users 1-41,text,true,,430595,232,50,50,https://www.bankier.pl/,324,0,0
1682278302233,324,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-41,text,true,,414,114,50,50,http://bankier.pl/,324,0,0
1682278302557,2615,HTTP Request-1,200,OK,Bankier.pl users 1-41,text,true,,430181,118,50,50,https://www.bankier.pl/,361,0,0
1682278301478,3722,HTTP Request,200,OK,Bankier.pl users 1-36,text,true,,431075,232,50,50,https://www.bankier.pl/,272,0,0
1682278301478,272,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-36,text,true,,414,114,50,50,http://bankier.pl/,272,0,0
1682278301750,3450,HTTP Request-1,200,OK,Bankier.pl users 1-36,text,true,,430661,118,50,50,https://www.bankier.pl/,228,0,0
1682278301714,3622,HTTP Request,200,OK,Bankier.pl users 1-21,text,true,,431082,232,50,50,https://www.bankier.pl/,202,0,0
1682278301714,202,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-21,text,true,,414,114,50,50,http://bankier.pl/,202,0,0
1682278301916,3420,HTTP Request-1,200,OK,Bankier.pl users 1-21,text,true,,430668,118,50,50,https://www.bankier.pl/,286,0,0
1682278303229,2236,HTTP Request,200,OK,Bankier.pl users 1-48,text,true,,430589,232,50,50,https://www.bankier.pl/,283,0,0
1682278303229,283,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-48,text,true,,414,114,50,50,http://bankier.pl/,283,0,0
1682278303512,1953,HTTP Request-1,200,OK,Bankier.pl users 1-48,text,true,,430175,118,50,50,https://www.bankier.pl/,210,0,0
1682278301655,3821,HTTP Request,200,OK,Bankier.pl users 1-8,text,true,,431082,232,50,50,https://www.bankier.pl/,264,0,0
1682278301655,264,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-8,text,true,,414,114,50,50,http://bankier.pl/,264,0,0
1682278301920,3556,HTTP Request-1,200,OK,Bankier.pl users 1-8,text,true,,430668,118,50,50,https://www.bankier.pl/,285,0,0
1682278301774,3705,HTTP Request,200,OK,Bankier.pl users 1-3,text,true,,431083,232,50,50,https://www.bankier.pl/,181,0,0
1682278301774,181,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-3,text,true,,414,114,50,50,http://bankier.pl/,181,0,0
1682278301955,3524,HTTP Request-1,200,OK,Bankier.pl users 1-3,text,true,,430669,118,50,50,https://www.bankier.pl/,250,0,0
1682278301762,3832,HTTP Request,200,OK,Bankier.pl users 1-50,text,true,,431082,232,50,50,https://www.bankier.pl/,216,0,0
1682278301762,216,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-50,text,true,,414,114,50,50,http://bankier.pl/,216,0,0
1682278301978,3616,HTTP Request-1,200,OK,Bankier.pl users 1-50,text,true,,430668,118,50,50,https://www.bankier.pl/,268,0,0
1682278303603,2033,HTTP Request,200,OK,Bankier.pl users 1-9,text,true,,430589,232,50,50,https://www.bankier.pl/,125,0,0
1682278303603,125,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-9,text,true,,414,114,50,50,http://bankier.pl/,125,0,0
1682278303728,1908,HTTP Request-1,200,OK,Bankier.pl users 1-9,text,true,,430175,118,50,50,https://www.bankier.pl/,228,0,0
1682278301751,3914,HTTP Request,200,OK,Bankier.pl users 1-4,text,true,,431082,232,50,50,https://www.bankier.pl/,186,0,0
1682278301751,186,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-4,text,true,,414,114,50,50,http://bankier.pl/,186,0,0
1682278301937,3728,HTTP Request-1,200,OK,Bankier.pl users 1-4,text,true,,430668,118,50,50,https://www.bankier.pl/,271,0,0
1682278301973,3768,HTTP Request,200,OK,Bankier.pl users 1-20,text,true,,431082,232,50,50,https://www.bankier.pl/,273,0,0
1682278301973,274,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-20,text,true,,414,114,50,50,http://bankier.pl/,273,0,0
1682278302248,3493,HTTP Request-1,200,OK,Bankier.pl users 1-20,text,true,,430668,118,50,50,https://www.bankier.pl/,431,0,0
1682278301861,3894,HTTP Request,200,OK,Bankier.pl users 1-46,text,true,,431075,232,50,50,https://www.bankier.pl/,162,0,0
1682278301861,162,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-46,text,true,,414,114,50,50,http://bankier.pl/,162,0,0
1682278302024,3731,HTTP Request-1,200,OK,Bankier.pl users 1-46,text,true,,430661,118,50,50,https://www.bankier.pl/,390,0,0
1682278304070,1775,HTTP Request,200,OK,Bankier.pl users 1-34,text,true,,430589,232,50,50,https://www.bankier.pl/,93,0,0
1682278304070,93,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-34,text,true,,414,114,50,50,http://bankier.pl/,93,0,0
1682278304163,1682,HTTP Request-1,200,OK,Bankier.pl users 1-34,text,true,,430175,118,50,50,https://www.bankier.pl/,130,0,0
1682278303820,2154,HTTP Request,200,OK,Bankier.pl users 1-31,text,true,,430583,232,50,50,https://www.bankier.pl/,258,0,0
1682278303820,258,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-31,text,true,,414,114,50,50,http://bankier.pl/,258,0,0
1682278304078,1896,HTTP Request-1,200,OK,Bankier.pl users 1-31,text,true,,430169,118,50,50,https://www.bankier.pl/,108,0,0
1682278302172,3838,HTTP Request,200,OK,Bankier.pl users 1-18,text,true,,431075,232,50,50,https://www.bankier.pl/,257,0,0
1682278302172,257,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-18,text,true,,414,114,50,50,http://bankier.pl/,257,0,0
1682278302429,3581,HTTP Request-1,200,OK,Bankier.pl users 1-18,text,true,,430661,118,50,50,https://www.bankier.pl/,344,0,0
1682278301802,4213,HTTP Request,200,OK,Bankier.pl users 1-29,text,true,,431075,232,50,50,https://www.bankier.pl/,191,0,0
1682278301802,191,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-29,text,true,,414,114,50,50,http://bankier.pl/,191,0,0
1682278301993,4022,HTTP Request-1,200,OK,Bankier.pl users 1-29,text,true,,430661,118,50,50,https://www.bankier.pl/,423,0,0
1682278303655,2436,HTTP Request,200,OK,Bankier.pl users 1-44,text,true,,430589,232,50,50,https://www.bankier.pl/,217,0,0
1682278303655,217,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-44,text,true,,414,114,50,50,http://bankier.pl/,217,0,0
1682278303872,2219,HTTP Request-1,200,OK,Bankier.pl users 1-44,text,true,,430175,118,50,50,https://www.bankier.pl/,252,0,0
1682278303807,2354,HTTP Request,200,OK,Bankier.pl users 1-30,text,true,,430589,232,50,50,https://www.bankier.pl/,280,0,0
1682278303807,280,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-30,text,true,,414,114,50,50,http://bankier.pl/,280,0,0
1682278304087,2074,HTTP Request-1,200,OK,Bankier.pl users 1-30,text,true,,430175,118,50,50,https://www.bankier.pl/,130,0,0
1682278302144,4143,HTTP Request,200,OK,Bankier.pl users 1-25,text,true,,431082,232,50,50,https://www.bankier.pl/,242,0,0
1682278302144,243,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-25,text,true,,414,114,50,50,http://bankier.pl/,242,0,0
1682278302387,3900,HTTP Request-1,200,OK,Bankier.pl users 1-25,text,true,,430668,118,50,50,https://www.bankier.pl/,327,0,0
1682278304070,2234,HTTP Request,200,OK,Bankier.pl users 1-15,text,true,,430589,232,50,50,https://www.bankier.pl/,93,0,0
1682278304070,93,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-15,text,true,,414,114,50,50,http://bankier.pl/,93,0,0
1682278304163,2141,HTTP Request-1,200,OK,Bankier.pl users 1-15,text,true,,430175,118,50,50,https://www.bankier.pl/,170,0,0
1682278305135,1372,HTTP Request,200,OK,Bankier.pl users 1-2,text,true,,430589,232,50,50,https://www.bankier.pl/,157,0,0
1682278305135,157,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-2,text,true,,414,114,50,50,http://bankier.pl/,157,0,0
1682278305293,1214,HTTP Request-1,200,OK,Bankier.pl users 1-2,text,true,,430175,118,50,50,https://www.bankier.pl/,215,0,0
1682278303773,2788,HTTP Request,200,OK,Bankier.pl users 1-23,text,true,,430589,232,50,50,https://www.bankier.pl/,288,0,0
1682278303773,288,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-23,text,true,,414,114,50,50,http://bankier.pl/,288,0,0
1682278304061,2500,HTTP Request-1,200,OK,Bankier.pl users 1-23,text,true,,430175,118,50,50,https://www.bankier.pl/,138,0,0
1682278305157,1474,HTTP Request,200,OK,Bankier.pl users 1-19,text,true,,430595,232,50,50,https://www.bankier.pl/,156,0,0
1682278305157,156,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-19,text,true,,414,114,50,50,http://bankier.pl/,156,0,0
1682278305313,1318,HTTP Request-1,200,OK,Bankier.pl users 1-19,text,true,,430181,118,50,50,https://www.bankier.pl/,224,0,0
1682278305138,1536,HTTP Request,200,OK,Bankier.pl users 1-10,text,true,,430589,232,50,50,https://www.bankier.pl/,143,0,0
1682278305138,143,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-10,text,true,,414,114,50,50,http://bankier.pl/,143,0,0
1682278305281,1393,HTTP Request-1,200,OK,Bankier.pl users 1-10,text,true,,430175,118,50,50,https://www.bankier.pl/,227,0,0
1682278304981,1767,HTTP Request,200,OK,Bankier.pl users 1-22,text,true,,430589,232,50,50,https://www.bankier.pl/,162,0,0
1682278304981,162,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-22,text,true,,414,114,50,50,http://bankier.pl/,162,0,0
1682278305144,1604,HTTP Request-1,200,OK,Bankier.pl users 1-22,text,true,,430175,118,50,50,https://www.bankier.pl/,161,0,0
1682278303642,3184,HTTP Request,200,OK,Bankier.pl users 1-5,text,true,,430589,232,50,50,https://www.bankier.pl/,80,0,0
1682278303642,80,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-5,text,true,,414,114,50,50,http://bankier.pl/,80,0,0
1682278303723,3103,HTTP Request-1,200,OK,Bankier.pl users 1-5,text,true,,430175,118,50,50,https://www.bankier.pl/,228,0,0
1682278303922,2926,HTTP Request,200,OK,Bankier.pl users 1-38,text,true,,430589,232,50,50,https://www.bankier.pl/,163,0,0
1682278303922,163,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-38,text,true,,414,114,50,50,http://bankier.pl/,163,0,0
1682278304085,2763,HTTP Request-1,200,OK,Bankier.pl users 1-38,text,true,,430175,118,50,50,https://www.bankier.pl/,139,0,0
1682278304980,1871,HTTP Request,200,OK,Bankier.pl users 1-37,text,true,,430589,232,50,50,https://www.bankier.pl/,165,0,0
1682278304980,165,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-37,text,true,,414,114,50,50,http://bankier.pl/,165,0,0
1682278305146,1705,HTTP Request-1,200,OK,Bankier.pl users 1-37,text,true,,430175,118,50,50,https://www.bankier.pl/,161,0,0
1682278304251,2685,HTTP Request,200,OK,Bankier.pl users 1-13,text,true,,430589,232,50,50,https://www.bankier.pl/,170,0,0
1682278304251,170,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-13,text,true,,414,114,50,50,http://bankier.pl/,170,0,0
1682278304421,2515,HTTP Request-1,200,OK,Bankier.pl users 1-13,text,true,,430175,118,50,50,https://www.bankier.pl/,320,0,0
1682278304347,2666,HTTP Request,200,OK,Bankier.pl users 1-45,text,true,,430589,232,50,50,https://www.bankier.pl/,288,0,0
1682278304347,288,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-45,text,true,,414,114,50,50,http://bankier.pl/,288,0,0
1682278304635,2378,HTTP Request-1,200,OK,Bankier.pl users 1-45,text,true,,430175,118,50,50,https://www.bankier.pl/,263,0,0
1682278304341,2720,HTTP Request,200,OK,Bankier.pl users 1-26,text,true,,430589,232,50,50,https://www.bankier.pl/,282,0,0
1682278304341,282,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-26,text,true,,414,114,50,50,http://bankier.pl/,282,0,0
1682278304623,2438,HTTP Request-1,200,OK,Bankier.pl users 1-26,text,true,,430175,118,50,50,https://www.bankier.pl/,275,0,0
1682278304246,2915,HTTP Request,200,OK,Bankier.pl users 1-28,text,true,,430589,232,50,50,https://www.bankier.pl/,170,0,0
1682278304246,170,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-28,text,true,,414,114,50,50,http://bankier.pl/,170,0,0
1682278304416,2745,HTTP Request-1,200,OK,Bankier.pl users 1-28,text,true,,430175,118,50,50,https://www.bankier.pl/,327,0,0
1682278304027,3287,HTTP Request,200,OK,Bankier.pl users 1-11,text,true,,430589,232,50,50,https://www.bankier.pl/,75,0,0
1682278304027,75,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-11,text,true,,414,114,50,50,http://bankier.pl/,75,0,0
1682278304102,3212,HTTP Request-1,200,OK,Bankier.pl users 1-11,text,true,,430175,118,50,50,https://www.bankier.pl/,162,0,0
1682278304356,2967,HTTP Request,200,OK,Bankier.pl users 1-42,text,true,,430589,232,50,50,https://www.bankier.pl/,286,0,0
1682278304356,286,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-42,text,true,,414,114,50,50,http://bankier.pl/,286,0,0
1682278304642,2681,HTTP Request-1,200,OK,Bankier.pl users 1-42,text,true,,430175,118,50,50,https://www.bankier.pl/,269,0,0
1682278304738,2712,HTTP Request,200,OK,Bankier.pl users 1-16,text,true,,430583,232,50,50,https://www.bankier.pl/,216,0,0
1682278304738,216,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-16,text,true,,414,114,50,50,http://bankier.pl/,216,0,0
1682278304954,2496,HTTP Request-1,200,OK,Bankier.pl users 1-16,text,true,,430169,118,50,50,https://www.bankier.pl/,206,0,0
1682278304726,2758,HTTP Request,200,OK,Bankier.pl users 1-49,text,true,,430589,232,50,50,https://www.bankier.pl/,228,0,0
1682278304726,228,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-49,text,true,,414,114,50,50,http://bankier.pl/,228,0,0
1682278304954,2530,HTTP Request-1,200,OK,Bankier.pl users 1-49,text,true,,430175,118,50,50,https://www.bankier.pl/,212,0,0
1682278304556,2952,HTTP Request,200,OK,Bankier.pl users 1-24,text,true,,430589,232,50,50,https://www.bankier.pl/,241,0,0
1682278304556,241,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-24,text,true,,414,114,50,50,http://bankier.pl/,241,0,0
1682278304797,2711,HTTP Request-1,200,OK,Bankier.pl users 1-24,text,true,,430175,118,50,50,https://www.bankier.pl/,266,0,0
1682278305466,2092,HTTP Request,200,OK,Bankier.pl users 1-48,text,true,,430589,232,50,50,https://www.bankier.pl/,210,0,0
1682278305466,210,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-48,text,true,,414,114,50,50,http://bankier.pl/,210,0,0
1682278305676,1882,HTTP Request-1,200,OK,Bankier.pl users 1-48,text,true,,430175,118,50,50,https://www.bankier.pl/,214,0,0
1682278304929,2630,HTTP Request,200,OK,Bankier.pl users 1-27,text,true,,430590,232,50,50,https://www.bankier.pl/,193,0,0
1682278304929,193,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-27,text,true,,414,114,50,50,http://bankier.pl/,193,0,0
1682278305122,2437,HTTP Request-1,200,OK,Bankier.pl users 1-27,text,true,,430176,118,50,50,https://www.bankier.pl/,185,0,0
1682278306508,1185,HTTP Request,200,OK,Bankier.pl users 1-2,text,true,,430583,232,50,50,https://www.bankier.pl/,136,0,0
1682278306508,136,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-2,text,true,,414,114,50,50,http://bankier.pl/,136,0,0
1682278306644,1049,HTTP Request-1,200,OK,Bankier.pl users 1-2,text,true,,430169,118,50,50,https://www.bankier.pl/,142,0,0
1682278305172,2547,HTTP Request,200,OK,Bankier.pl users 1-41,text,true,,430589,232,50,50,https://www.bankier.pl/,139,0,0
1682278305172,139,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-41,text,true,,414,114,50,50,http://bankier.pl/,139,0,0
1682278305311,2408,HTTP Request-1,200,OK,Bankier.pl users 1-41,text,true,,430175,118,50,50,https://www.bankier.pl/,254,0,0
1682278305636,2142,HTTP Request,200,OK,Bankier.pl users 1-9,text,true,,430583,232,50,50,https://www.bankier.pl/,198,0,0
1682278305636,198,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-9,text,true,,414,114,50,50,http://bankier.pl/,198,0,0
1682278305834,1944,HTTP Request-1,200,OK,Bankier.pl users 1-9,text,true,,430169,118,50,50,https://www.bankier.pl/,224,0,0
1682278306675,1208,HTTP Request,200,OK,Bankier.pl users 1-10,text,true,,430589,232,50,50,https://www.bankier.pl/,161,0,0
1682278306675,161,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-10,text,true,,414,114,50,50,http://bankier.pl/,161,0,0
1682278306836,1047,HTTP Request-1,200,OK,Bankier.pl users 1-10,text,true,,430175,118,50,50,https://www.bankier.pl/,179,0,0
1682278304980,2906,HTTP Request,200,OK,Bankier.pl users 1-7,text,true,,430590,232,50,50,https://www.bankier.pl/,160,0,0
1682278304980,160,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-7,text,true,,414,114,50,50,http://bankier.pl/,160,0,0
1682278305140,2746,HTTP Request-1,200,OK,Bankier.pl users 1-7,text,true,,430176,118,50,50,https://www.bankier.pl/,202,0,0
1682278305845,2088,HTTP Request,200,OK,Bankier.pl users 1-34,text,true,,430589,232,50,50,https://www.bankier.pl/,196,0,0
1682278305845,196,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-34,text,true,,414,114,50,50,http://bankier.pl/,196,0,0
1682278306041,1892,HTTP Request-1,200,OK,Bankier.pl users 1-34,text,true,,430175,118,50,50,https://www.bankier.pl/,179,0,0
1682278304775,3221,HTTP Request,200,OK,Bankier.pl users 1-47,text,true,,430583,232,50,50,https://www.bankier.pl/,231,0,0
1682278304775,231,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-47,text,true,,414,114,50,50,http://bankier.pl/,231,0,0
1682278305006,2990,HTTP Request-1,200,OK,Bankier.pl users 1-47,text,true,,430169,118,50,50,https://www.bankier.pl/,219,0,0
1682278305108,2903,HTTP Request,200,OK,Bankier.pl users 1-17,text,true,,430583,232,50,50,https://www.bankier.pl/,141,0,0
1682278305108,141,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-17,text,true,,414,114,50,50,http://bankier.pl/,141,0,0
1682278305250,2761,HTTP Request-1,200,OK,Bankier.pl users 1-17,text,true,,430169,118,50,50,https://www.bankier.pl/,199,0,0
1682278306632,1428,HTTP Request,200,OK,Bankier.pl users 1-19,text,true,,430595,232,50,50,https://www.bankier.pl/,136,0,0
1682278306632,136,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-19,text,true,,414,114,50,50,http://bankier.pl/,136,0,0
1682278306768,1292,HTTP Request-1,200,OK,Bankier.pl users 1-19,text,true,,430181,118,50,50,https://www.bankier.pl/,170,0,0
1682278304983,3099,HTTP Request,200,OK,Bankier.pl users 1-12,text,true,,430589,232,50,50,https://www.bankier.pl/,165,0,0
1682278304983,166,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-12,text,true,,414,114,50,50,http://bankier.pl/,165,0,0
1682278305149,2933,HTTP Request-1,200,OK,Bankier.pl users 1-12,text,true,,430175,118,50,50,https://www.bankier.pl/,195,0,0
1682278304681,3478,HTTP Request,200,OK,Bankier.pl users 1-6,text,true,,430589,232,50,50,https://www.bankier.pl/,230,0,0
1682278304681,230,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-6,text,true,,414,114,50,50,http://bankier.pl/,230,0,0
1682278304911,3248,HTTP Request-1,200,OK,Bankier.pl users 1-6,text,true,,430175,118,50,50,https://www.bankier.pl/,250,0,0
1682278305974,2205,HTTP Request,200,OK,Bankier.pl users 1-31,text,true,,430589,232,50,50,https://www.bankier.pl/,126,0,0
1682278305974,126,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-31,text,true,,414,114,50,50,http://bankier.pl/,126,0,0
1682278306100,2079,HTTP Request-1,200,OK,Bankier.pl users 1-31,text,true,,430175,118,50,50,https://www.bankier.pl/,173,0,0
1682278304901,3360,HTTP Request,200,OK,Bankier.pl users 1-33,text,true,,430583,232,50,50,https://www.bankier.pl/,170,0,0
1682278304901,170,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-33,text,true,,414,114,50,50,http://bankier.pl/,170,0,0
1682278305071,3190,HTTP Request-1,200,OK,Bankier.pl users 1-33,text,true,,430169,118,50,50,https://www.bankier.pl/,190,0,0
1682278306161,2112,HTTP Request,200,OK,Bankier.pl users 1-30,text,true,,430589,232,50,50,https://www.bankier.pl/,128,0,0
1682278306161,128,HTTP Request-0,301,Moved Permanently,Bankier.pl users 1-30,text,true,,414,114,50,50,http://bankier.pl/,128,0,0
